1897    3 2.46000                         
1897    4 2.46000                         
1897    5 2.43000                         
1897    6 2.44000                         
1897    7 2.44000                         
1897    8 2.44000                         
1897    9 2.47000                         
1897   10 2.46000                         
1897   11 2.44000                         
1897   12 2.44000                         
1898    1 2.44000                         
1898    2 2.44000                         
1898    3 2.46000                         
1898    4 2.48000                         
1898    5 2.48000                         
1898    6 2.47000                         
1898    7 2.47000                         
1898    8 2.48000                         
1898    9 2.50000                         
1898   10 2.52000                         
1898   11 2.50000                         
1898   12 2.49000                         
1899    1 2.48000                         
1899    2 2.47000                         
1899    3 2.49000                         
1899    4 2.49000                         
1899    5 2.50000                         
1899    6 2.54000                         
1899    7 2.58000                         
1899    8 2.60000                         
1899    9 2.63000                         
1899   10 2.65000                         
1899   11 2.77000                         
1899   12 2.74000                         
1900    1 2.75000                         
1900    2 2.72000                         
1900    3 2.72000                         
1900    4 2.72000                         
1900    5 2.72000                         
1900    6 2.71000                         
1900    7 2.79000                         
1900    8 2.80000                         
1900    9 2.79000                         
1900   10 2.79000                         
1900   11 2.79000                         
1900   12 2.82000                         
1901    1 2.84000                         
1901    2 2.83000                         
1901    3 2.86000                         
1901    4 2.89000                         
1901    5 2.92000                         
1901    6 2.94000                         
1901    7 2.96000                         
1901    8 2.92000                         
1901    9 2.94000                         
1901   10 2.96000                         
1901   11 3.00000                         
1901   12 2.96000                         
1902    1 2.93000                         
1902    2 2.91000                         
1902    3 2.93000                         
1902    4 2.92000                         
1902    5 2.88000                         
1902    6 2.84000                         
1902    7 2.90000                         
1902    8 2.90000                         
1902    9 2.96000                         
1902   10 2.96000                         
1902   11 2.96000                         
1902   12 2.97000                         
1903    1 2.95000                         
1903    2 2.96000                         
1903    3 3.02000                         
1903    4 2.79000                         
1903    5 2.72000                         
1903    6 2.74000                         
1903    7 2.71000                         
1903    8 2.75000                         
1903    9 2.81000                         
1903   10 2.82000                         
1903   11 2.83000                         
1903   12 2.82000                         
1904    1 2.85000                         
1904    2 2.88000                         
1904    3 2.91000                         
1904    4 2.84000                         
1904    5 2.78000                         
1904    6 2.77000                         
1904    7 2.80000                         
1904    8 2.84000                         
1904    9 2.83000                         
1904   10 2.83000                         
1904   11 2.84000                         
1904   12 2.84000                         
1905    1 2.83000                         
1905    2 2.78000                         
1905    3 2.74000                         
1905    4 2.75000                         
1905    5 2.77000                         
1905    6 2.77000                         
1905    7 2.77000                         
1905    8 2.76000                         
1905    9 2.78000                         
1905   10 2.82000                         
1905   11 2.82000                         
1905   12 2.80000                         
1906    1 2.79000                         
1906    2 2.76000                         
1906    3 2.77000                         
1906    4 2.76000                         
1906    5 2.79000                         
1906    6 2.82000                         
1906    7 2.85000                         
1906    8 2.85000                         
1906    9 2.89000                         
1906   10 2.90000                         
1906   11 2.89000                         
1906   12 2.90000                         
1907    1 2.88000                         
1907    2 2.88000                         
1907    3 2.92000                         
1907    4 2.91000                         
1907    5 2.95000                         
1907    6 2.98000                         
1907    7 2.99000                         
1907    8 3.04000                         
1907    9 3.05000                         
1907   10 3.02000                         
1907   11 3.05000                         
1907   12 3.02000                         
1908    1 2.96000                         
1908    2 2.87000                         
1908    3 2.86000                         
1908    4 2.87000                         
1908    5 2.89000                         
1908    6 2.85000                         
1908    7 2.86000                         
1908    8 2.89000                         
1908    9 2.91000                         
1908   10 2.95000                         
1908   11 2.96000                         
1908   12 2.99000                         
1909    1 2.99000                         
1909    2 2.97000                         
1909    3 2.98000                         
1909    4 2.94000                         
1909    5 2.94000                         
1909    6 2.97000                         
1909    7 2.97000                         
1909    8 2.97000                         
1909    9 2.99000                         
1909   10 3.02000                         
1909   11 3.03000                         
1909   12 3.02000                         
1910    1 3.03000                         
1910    2 3.05000                         
1910    3 3.08000                         
1910    4 3.08000                         
1910    5 3.05000                         
1910    6 3.04000                         
1910    7 3.05000                         
1910    8 3.08000                         
1910    9 3.11000                         
1910   10 3.13000                         
1910   11 3.16000                         
1910   12 3.15000                         
1911    1 3.14000                         
1911    2 3.12000                         
1911    3 3.08000                         
1911    4 3.06000                         
1911    5 3.08000                         
1911    6 3.13000                         
1911    7 3.18000                         
1911    8 3.20000                         
1911    9 3.23000                         
1911   10 3.21000                         
1911   11 3.18000                         
1911   12 3.24000                         
1912    1 3.24000                         
1912    2 3.19000                         
1912    3 3.21000                         
1912    4 3.20000                         
1912    5 3.20000                         
1912    6 3.26000                         
1912    7 3.33000                         
1912    8 3.32000                         
1912    9 3.37000                         
1912   10 3.40000                         
1912   11 3.34000                         
1912   12 3.34000                         
1913    1 3.33000                         
1913    2 3.35000                         
1913    3 3.39000                         
1913    4 3.35000                         
1913    5 3.33000                         
1913    6 3.41000                         
1913    7 3.44000                         
1913    8 3.39000                         
1913    9 3.40000                         
1913   10 3.43000                         
1913   11 3.44000                         
1913   12 3.48000                         
1914    1 3.42000                         
1914    2 3.28000                         
1914    3 3.33000                         
1914    4 3.30000                         
1914    5 3.34000                         
1914    6 3.37000                         
1914    7 3.34000                         
1914    8 .                               
1914    9 .                               
1914   10 .                               
1914   11 .                               
1914   12 3.34000                         
1915    1 3.65000                         
1915    2 3.65000                         
1915    3 3.69000                         
1915    4 3.76000                         
1915    5 3.76000                         
1915    6 3.78000                         
1915    7 3.84000                         
1915    8 3.84000                         
1915    9 3.84000                         
1915   10 3.84000                         
1915   11 3.95000                         
1915   12 4.29000                         
1916    1 4.24000                         
1916    2 4.27000                         
1916    3 4.37000                         
1916    4 4.37000                         
1916    5 4.36000                         
1916    6 4.21000                         
1916    7 4.16000                         
1916    8 4.23000                         
1916    9 4.16000                         
1916   10 4.33000                         
1916   11 4.47000                         
1916   12 4.57000                         
1917    1 4.67000                         
1917    2 4.82000                         
1917    3 4.72000                         
1917    4 4.55000                         
1917    5 4.52000                         
1917    6 4.56000                         
1917    7 4.52000                         
1917    8 4.47000                         
1917    9 4.54000                         
1917   10 4.49000                         
1917   11 4.48000                         
1917   12 4.57000                         
1918    1 4.54000                         
1918    2 4.59000                         
1918    3 4.63000                         
1918    4 4.56000                         
1918    5 4.46000                         
1918    6 4.46000                         
1918    7 4.46000                         
1918    8 4.40000                         
1918    9 4.29000                         
1918   10 4.13000                         
1918   11 4.13000                         
1918   12 4.20000                         
1919    1 4.22000                         
1919    2 4.24000                         
1919    3 4.33000                         
1919    4 4.47000                         
1919    5 4.49000                         
1919    6 4.66000                         
1919    7 4.79000                         
1919    8 4.85000                         
1919    9 4.94000                         
1919   10 4.82000                         
1919   11 4.90000                         
1919   12 4.94000                         
1920    1 4.87000                         
1920    2 5.01000                         
1920    3 5.20000                         
1920    4 5.39000                         
1920    5 5.20000                         
1920    6 5.32000                         
1920    7 5.33000                         
1920    8 5.40000                         
1920    9 5.44000                         
1920   10 5.50000                         
1920   11 5.58000                         
1920   12 5.66000                         
1921    1 5.28000                         
1921    2 5.30000                         
1921    3 5.30000                         
1921    4 5.17000                         
1921    5 5.32000                         
1921    6 5.44000                         
1921    7 5.20000                         
1921    8 5.17000                         
1921    9 5.20000                         
1921   10 5.11000                         
1921   11 5.10000                         
1921   12 5.00000                         
1922    1 4.85000                         
1922    2 4.65000                         
1922    3 4.52000                         
1922    4 4.26000                         
1922    5 4.30000                         
1922    6 4.44000                         
1922    7 4.27000                         
1922    8 4.28000                         
1922    9 4.41000                         
1922   10 4.37000                         
1922   11 4.39000                         
1922   12 4.47000                         
1923    1 4.45000                         
1923    2 4.38000                         
1923    3 4.26000                         
1923    4 4.21000                         
1923    5 4.26000                         
1923    6 4.26000                         
1923    7 4.29000                         
1923    8 4.27000                         
1923    9 4.28000                         
1923   10 4.28000                         
1923   11 4.36000                         
1923   12 4.45000                         
1924    1 4.50000                         
1924    2 4.42000                         
1924    3 4.51000                         
1924    4 4.40000                         
1924    5 4.34000                         
1924    6 4.36000                         
1924    7 4.40000                         
1924    8 4.37000                         
1924    9 4.36000                         
1924   10 4.36000                         
1924   11 4.28000                         
1924   12 4.34000                         
1925    1 4.33000                         
1925    2 4.30000                         
1925    3 4.38000                         
1925    4 4.39000                         
1925    5 4.41000                         
1925    6 4.47000                         
1925    7 4.42000                         
1925    8 4.42000                         
1925    9 4.52000                         
1925   10 4.52000                         
1925   11 4.53000                         
1925   12 4.54000                         
1926    1 4.51000                         
1926    2 4.48000                         
1926    3 4.59000                         
1926    4 4.58000                         
1926    5 4.53000                         
1926    6 4.50000                         
1926    7 4.49000                         
1926    8 4.51000                         
1926    9 4.58000                         
1926   10 4.59000                         
1926   11 4.58000                         
1926   12 4.63000                         
1927    1 4.54000                         
1927    2 4.52000                         
1927    3 4.56000                         
1927    4 4.59000                         
1927    5 4.52000                         
1927    6 4.61000                         
1927    7 4.58000                         
1927    8 4.57000                         
1927    9 4.61000                         
1927   10 4.51000                         
1927   11 4.55000                         
1927   12 4.58000                         
1928    1 4.50000                         
1928    2 4.52000                         
1928    3 4.52000                         
1928    4 4.43000                         
1928    5 4.41000                         
1928    6 4.45000                         
1928    7 4.49000                         
1928    8 4.48000                         
1928    9 4.47000                         
1928   10 4.49000                         
1928   11 4.47000                         
1928   12 4.46000                         
1929    1 4.44000                         
1929    2 4.49000                         
1929    3 4.55000                         
1929    4 4.53000                         
1929    5 4.58000                         
1929    6 4.58000                         
1929    7 4.59000                         
1929    8 4.64000                         
1929    9 4.70000                         
1929   10 4.67000                         
1929   11 4.71000                         
1929   12 4.75000                         
1930    1 4.63000                         
1930    2 4.63000                         
1930    3 4.52000                         
1930    4 4.50000                         
1930    5 4.51000                         
1930    6 4.56000                         
1930    7 4.50000                         
1930    8 4.48000                         
1930    9 4.52000                         
1930   10 4.39000                         
1930   11 4.27000                         
1930   12 4.34000                         
1931    1 4.32000                         
1931    2 4.41000                         
1931    3 4.41000                         
1931    4 4.34000                         
1931    5 4.19000                         
1931    6 4.17000                         
1931    7 4.20000                         
1931    8 4.34000                         
1931    9 4.50000                         
1931   10 4.50000                         
1931   11 4.60000                         
1931   12 4.71000                         
1932    1 4.52000                         
1932    2 4.48000                         
1932    3 4.19000                         
1932    4 4.13000                         
1932    5 3.94000                         
1932    6 3.89000                         
1932    7 3.46000                         
1932    8 3.51000                         
1932    9 3.43000                         
1932   10 3.30000                         
1932   11 3.34000                         
1932   12 3.39000                         
1933    1 3.40000                         
1933    2 3.36000                         
1933    3 3.37000                         
1933    4 3.30000                         
1933    5 3.42000                         
1933    6 3.42000                         
1933    7 3.48000                         
1933    8 3.40000                         
1933    9 3.39000                         
1933   10 3.38000                         
1933   11 3.39000                         
1933   12 3.39000                         
1934    1 3.32000                         
1934    2 3.27000                         
1934    3 3.11000                         
1934    4 3.12000                         
1934    5 3.18000                         
1934    6 3.22000                         
1934    7 3.11000                         
1934    8 3.10000                         
1934    9 3.09000                         
1934   10 3.06000                         
1934   11 2.83000                         
1934   12 2.76000                         
1935    1 2.70000                         
1935    2 2.77000                         
1935    3 2.91000                         
1935    4 2.86000                         
1935    5 2.84000                         
1935    6 2.92000                         
1935    7 2.92000                         
1935    8 2.93000                         
1935    9 3.01000                         
1935   10 3.03000                         
1935   11 2.94000                         
1935   12 2.89000                         
1936    1 2.90000                         
1936    2 2.93000                         
1936    3 2.94000                         
1936    4 2.93000                         
1936    5 2.93000                         
1936    6 2.94000                         
1936    7 2.94000                         
1936    8 2.94000                         
1936    9 2.94000                         
1936   10 2.92000                         
1936   11 2.93000                         
1936   12 2.97000                         
1937    1 2.98000                         
1937    2 3.13000                         
1937    3 3.27000                         
1937    4 3.26000                         
1937    5 3.26000                         
1937    6 3.34000                         
1937    7 3.35000                         
1937    8 3.36000                         
1937    9 3.39000                         
1937   10 3.36000                         
1937   11 3.29000                         
1937   12 3.36000                         
1938    1 3.30000                         
1938    2 3.20000                         
1938    3 3.35000                         
1938    4 3.35000                         
1938    5 3.36000                         
1938    6 3.36000                         
1938    7 3.30000                         
1938    8 3.37000                         
1938    9 3.48000                         
1938   10 3.44000                         
1938   11 3.47000                         
1938   12 3.56000                         
